"SAMPLEID","SITE","TREATMENT","QUADRAT","TIME","IDNUMBERS","DBD1","DBD2","DBD3","DBD4","DBD","OM1","OC1","SCD1","OM2","OC2","SCD2","SCD","MEANGRAIN","SDGRAIN","PERCENTCOVER.x","mean_leaf","sd_leaf","n_leaf","se_leaf","PERCENTCOVER.y","TEMP_mean","TEMP_sd","TEMP_se","SALINITY_mean","SALINITY_sd","SALINITY_se","DO_mean","DO_sd","DO_se","pH_mean","pH_sd","pH_se","TURBIDITY_mean","TURBIDITY_sd","TURBIDITY_se","Site"
"FB-HI-10","FB","HI","10","5","577, 578, 579, 580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-10","FB","HO","10","5","581, 582, 583, 584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-10","FB","HO","10","5","581, 582, 583, 584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-10","FB","SI","10","5","585, 586, 587, 588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-10","FB","SI","10","5","585, 586, 587, 588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-10","FB","SO","10","5","589, 590, 591, 592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-10","FB","SO","10","5","589, 590, 591, 592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HI-11","FB","HI","11","5","593, 594, 595, 596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HI-11","FB","HI","11","5","593, 594, 595, 596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-11","FB","HO","11","5","597, 598, 599, 600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-11","FB","HO","11","5","597, 598, 599, 600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-11","FB","SI","11","5","601, 602, 603, 604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-11","FB","SI","11","5","601, 602, 603, 604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-11","FB","SO","11","5","605, 606, 607, 608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-11","FB","SO","11","5","605, 606, 607, 608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HI-12","FB","HI","12","5","609, 610, 611, 612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HI-12","FB","HI","12","5","609, 610, 611, 612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-12","FB","HO","12","5","613, 614, 615, 616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HO-12","FB","HO","12","5","613, 614, 615, 616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-12","FB","SI","12","5","617, 618, 619, 620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SI-12","FB","SI","12","5","617, 618, 619, 620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-12","FB","SO","12","5","621, 622, 623, 624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-SO-12","FB","SO","12","5","621, 622, 623, 624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FB-HI-13","FB","HI","13","1","1, 2, 3, 4",1.23468730888079,1.26444911796349,1.35697998380124,1.60441012240049,1.3651316332615,3.1659509222383,0.636380368895322,0.0078573076509593,2.9323019881097,0.54292079524388,0.00736732651935395,15.2246341703132,NA,NA,NA,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HI-13","FB","HI","13","1","1, 2, 3, 4",1.23468730888079,1.26444911796349,1.35697998380124,1.60441012240049,1.3651316332615,3.1659509222383,0.636380368895322,0.0078573076509593,2.9323019881097,0.54292079524388,0.00736732651935395,15.2246341703132,NA,NA,NA,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-13","FB","HO","13","1","5, 7, 14, 16",1.37419218048313,1.54818442970219,1.37961582448738,1.47366181152115,1.44391356154846,2.97557719847332,0.560230879389326,0.00769864893721997,2.78222291609749,0.482889166438997,0.00747601488752726,15.1746638247472,NA,NA,NA,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-13","FB","HO","13","1","5, 7, 14, 16",1.37419218048313,1.54818442970219,1.37961582448738,1.47366181152115,1.44391356154846,2.97557719847332,0.560230879389326,0.00769864893721997,2.78222291609749,0.482889166438997,0.00747601488752726,15.1746638247472,NA,NA,NA,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-13","FB","SI","13","1","25, 26, 27, 28",1.46468130678766,1.5097920284024,1.54610769891734,1.41743261969769,1.48450341345127,3.00243725709772,0.570974902839089,0.00836296266833313,2.89322364625265,0.527289458501061,0.00815246291346445,16.5154255817976,NA,NA,0,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-13","FB","SI","13","1","25, 26, 27, 28",1.46468130678766,1.5097920284024,1.54610769891734,1.41743261969769,1.48450341345127,3.00243725709772,0.570974902839089,0.00836296266833313,2.89322364625265,0.527289458501061,0.00815246291346445,16.5154255817976,NA,NA,0,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-13","FB","SO","13","1","29, 31, 38, 40",1.22215694166838,1.25765031776977,1.25682627379364,1.70259207537815,1.35980640215249,2.96666666666663,0.55666666666665,0.00680334030862045,3.108544469008,0.613417787603201,0.00771465075504796,14.5179910636684,NA,NA,0,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-13","FB","SO","13","1","29, 31, 38, 40",1.22215694166838,1.25765031776977,1.25682627379364,1.70259207537815,1.35980640215249,2.96666666666663,0.55666666666665,0.00680334030862045,3.108544469008,0.613417787603201,0.00771465075504796,14.5179910636684,NA,NA,0,4.1,0.5,5,0.223606797749979,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HI-14","FB","HI","14","1","6, 8, 9, 11",1.67384851171819,1.63207788002878,1.59172929280603,1.55465956081824,1.61307881134281,3.18958599186981,0.645834396747924,0.0102799352760538,3.10255673656996,0.611022694627982,0.00949932274080316,19.779258016857,NA,NA,NA,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HI-14","FB","HI","14","1","6, 8, 9, 11",1.67384851171819,1.63207788002878,1.59172929280603,1.55465956081824,1.61307881134281,3.18958599186981,0.645834396747924,0.0102799352760538,3.10255673656996,0.611022694627982,0.00949932274080316,19.779258016857,NA,NA,NA,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-14","FB","HO","14","1","13, 15, 18, 20",1.49291574773626,1.55784201515493,1.3031809344042,1.68424266301795,1.50954534007833,3.2991367115718,0.689654684628722,0.010295963391823,2.89612223087174,0.528448892348696,0.00823239887362883,18.5283622654518,NA,NA,NA,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-14","FB","HO","14","1","13, 15, 18, 20",1.49291574773626,1.55784201515493,1.3031809344042,1.68424266301795,1.50954534007833,3.2991367115718,0.689654684628722,0.010295963391823,2.89612223087174,0.528448892348696,0.00823239887362883,18.5283622654518,NA,NA,NA,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-14","FB","SI","14","1","30, 32, 33, 35",1.47189475331332,1.61494948739457,1.51291674717388,1.46930889981709,1.51726747192471,3.00072545010883,0.570290180043532,0.00862801564136668,2.77929883988945,0.481719535955778,0.00707794801395586,15.7059636553225,NA,NA,0,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-14","FB","SI","14","1","30, 32, 33, 35",1.47189475331332,1.61494948739457,1.51291674717388,1.46930889981709,1.51726747192471,3.00072545010883,0.570290180043532,0.00862801564136668,2.77929883988945,0.481719535955778,0.00707794801395586,15.7059636553225,NA,NA,0,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-14","FB","SO","14","1","37, 39, 42, 44",1.53049985112316,1.42939962775869,1.21936463978748,1.22157608689115,1.35021005139012,2.9573361359071,0.552934454362839,0.0084626610008319,2.93326518225086,0.543306072900346,0.00776601498362791,16.2286759844598,NA,NA,0,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-14","FB","SO","14","1","37, 39, 42, 44",1.53049985112316,1.42939962775869,1.21936463978748,1.22157608689115,1.35021005139012,2.9573361359071,0.552934454362839,0.0084626610008319,2.93326518225086,0.543306072900346,0.00776601498362791,16.2286759844598,NA,NA,0,2.92,0.516720427310553,5,0.231084400165827,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HI-15","FB","HI","15","1","10, 12, 17, 19",1.1202799125175,1.25754709357743,1.10087551392034,1.39135538941272,1.217514477357,3.92542987369507,0.940171949478028,0.0103501227805511,3.86345079640743,0.915380318562971,0.0127361933959492,23.0863161765003,NA,NA,NA,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HI-15","FB","HI","15","1","10, 12, 17, 19",1.1202799125175,1.25754709357743,1.10087551392034,1.39135538941272,1.217514477357,3.92542987369507,0.940171949478028,0.0103501227805511,3.86345079640743,0.915380318562971,0.0127361933959492,23.0863161765003,NA,NA,NA,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-15","FB","HO","15","1","21, 22, 23, 24",1.4325803325328,1.47085026445185,1.38228390742496,1.43891724820487,1.43115793815362,3.86345079640743,0.915380318562971,0.0127361933959492,3.32410707766648,0.69964283106659,0.00967105026328586,22.4072436592351,NA,NA,NA,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-HO-15","FB","HO","15","1","21, 22, 23, 24",1.4325803325328,1.47085026445185,1.38228390742496,1.43891724820487,1.43115793815362,3.86345079640743,0.915380318562971,0.0127361933959492,3.32410707766648,0.69964283106659,0.00967105026328586,22.4072436592351,NA,NA,NA,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-15","FB","SI","15","1","34, 36, 41, 43",1.52626765923726,1.39539163028943,1.5667472886974,1.37789075578151,1.4665743335014,3.0261437908497,0.580457516339881,0.00909430239929535,2.90906234453143,0.533624937812573,0.00735276868866429,16.4470710879596,NA,NA,0,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SI-15","FB","SI","15","1","34, 36, 41, 43",1.52626765923726,1.39539163028943,1.5667472886974,1.37789075578151,1.4665743335014,3.0261437908497,0.580457516339881,0.00909430239929535,2.90906234453143,0.533624937812573,0.00735276868866429,16.4470710879596,NA,NA,0,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-15","FB","SO","15","1","45, 46, 47, 48",1.28376428886897,1.40267680888095,1.60936838275793,1.32786201374872,1.40591787356414,3.51693510969706,0.776774043878826,0.00997194778051972,9.62289540188396,3.21915816075358,0.0518081136301399,61.7800614106596,NA,NA,0,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"FB-SO-15","FB","SO","15","1","45, 46, 47, 48",1.28376428886897,1.40267680888095,1.60936838275793,1.32786201374872,1.40591787356414,3.51693510969706,0.776774043878826,0.00997194778051972,9.62289540188396,3.21915816075358,0.0518081136301399,61.7800614106596,NA,NA,0,4.88,1.17132403714771,5,0.523832034148352,0,28.6115,0.0332340187157682,0.0235000000000003,36.105,0.0777817459305198,0.0549999999999997,6.375,0.0636396103067892,0.0449999999999999,8.045,0.0353553390593279,0.0250000000000004,0.12,0.0989949493661166,0.07,"FB"
"BB-HI-01","BB","HI","1","2","193, 194, 195, 196",1.30877253641632,1.17677678741601,1.25607396188337,1.36815618957517,1.27744486882272,2.92074249973231,0.538296999892924,0.0070450832989516,2.83894127461636,0.505576509846544,0.00635041489758117,13.3954981965328,NA,NA,50,NA,NA,NA,NA,50,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HI-01","BB","HI","1","2","193, 194, 195, 196",1.30877253641632,1.17677678741601,1.25607396188337,1.36815618957517,1.27744486882272,2.92074249973231,0.538296999892924,0.0070450832989516,2.83894127461636,0.505576509846544,0.00635041489758117,13.3954981965328,NA,NA,50,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HO-01","BB","HO","1","2","197, 198, 199, 200",1.15483027438718,1.32487026173347,1.62170279896115,1.47878802988647,1.39504784124207,3.72022654977114,0.858090619908454,0.00990949026037945,2.90587492103598,0.532349968414392,0.00863313433804501,18.5426245984245,NA,NA,50,NA,NA,NA,NA,50,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HO-01","BB","HO","1","2","197, 198, 199, 200",1.15483027438718,1.32487026173347,1.62170279896115,1.47878802988647,1.39504784124207,3.72022654977114,0.858090619908454,0.00990949026037945,2.90587492103598,0.532349968414392,0.00863313433804501,18.5426245984245,NA,NA,50,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SI-01","BB","SI","1","2","201, 202, 203, 204",1.47839262874293,1.64676703251114,1.3085800845323,1.60263256681716,1.50909307815088,3.08408311299639,0.603633245198556,0.00892406940165718,3.51421838177535,0.77568735271014,0.0101504902158007,19.0745596174579,NA,NA,0,NA,NA,NA,NA,50,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SI-01","BB","SI","1","2","201, 202, 203, 204",1.47839262874293,1.64676703251114,1.3085800845323,1.60263256681716,1.50909307815088,3.08408311299639,0.603633245198556,0.00892406940165718,3.51421838177535,0.77568735271014,0.0101504902158007,19.0745596174579,NA,NA,0,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SO-01","BB","SO","1","2","205, 206, 207, 208",1.54033764152184,1.30978553315131,1.2099834852227,1.46658658043947,1.38167331008383,3.32073434125272,0.698293736501086,0.0107560812717156,3.29288749355459,0.687154997421837,0.00831446198668671,19.0705432584023,NA,NA,0,NA,NA,NA,NA,50,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SO-01","BB","SO","1","2","205, 206, 207, 208",1.54033764152184,1.30978553315131,1.2099834852227,1.46658658043947,1.38167331008383,3.32073434125272,0.698293736501086,0.0107560812717156,3.29288749355459,0.687154997421837,0.00831446198668671,19.0705432584023,NA,NA,0,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HI-02","BB","HI","2","2","209, 210, 211, 212",1.43762432145676,1.45565356386445,1.28954659320253,1.38956383732873,1.39309707896312,3.16995378506799,0.637981514027195,0.009171777412053,2.86543677715532,0.516174710862129,0.00665631339889562,15.8280908109486,NA,NA,45,NA,NA,NA,NA,45,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HI-02","BB","HI","2","2","209, 210, 211, 212",1.43762432145676,1.45565356386445,1.28954659320253,1.38956383732873,1.39309707896312,3.16995378506799,0.637981514027195,0.009171777412053,2.86543677715532,0.516174710862129,0.00665631339889562,15.8280908109486,NA,NA,45,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HO-02","BB","HO","2","2","213, 214, 215, 216",1.3473031531601,1.56301022302221,1.65972429299356,1.44342412141614,1.503365447648,3.99111790144236,0.966447160576944,0.0130209730680794,3.02807499564656,0.581229998258625,0.00964681547926443,22.6677885473438,NA,NA,45,NA,NA,NA,NA,45,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HO-02","BB","HO","2","2","213, 214, 215, 216",1.3473031531601,1.56301022302221,1.65972429299356,1.44342412141614,1.503365447648,3.99111790144236,0.966447160576944,0.0130209730680794,3.02807499564656,0.581229998258625,0.00964681547926443,22.6677885473438,NA,NA,45,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SI-02","BB","SI","2","2","217, 218, 219, 220",1.17139863203889,1.26536763831905,1.17849310830897,1.24008470944631,1.21383602202831,3.89068530301452,0.926274121205809,0.0108503623847351,3.97439578222057,0.95975831288823,0.0113106855738102,22.1610479585453,NA,NA,0,NA,NA,NA,NA,45,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SI-02","BB","SI","2","2","217, 218, 219, 220",1.17139863203889,1.26536763831905,1.17849310830897,1.24008470944631,1.21383602202831,3.89068530301452,0.926274121205809,0.0108503623847351,3.97439578222057,0.95975831288823,0.0113106855738102,22.1610479585453,NA,NA,0,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SO-02","BB","SO","2","2","221, 222, 223, 224",1.26903997017871,1.30628815754986,1.0904393731186,1.34078078385434,1.25163707117538,3.40800294197834,0.733201176791336,0.00930461599530269,3.53297291750838,0.783189167003351,0.00854020304300416,17.8448190383069,NA,NA,0,NA,NA,NA,NA,45,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-SO-02","BB","SO","2","2","221, 222, 223, 224",1.26903997017871,1.30628815754986,1.0904393731186,1.34078078385434,1.25163707117538,3.40800294197834,0.733201176791336,0.00930461599530269,3.53297291750838,0.783189167003351,0.00854020304300416,17.8448190383069,NA,NA,0,NA,NA,NA,NA,0,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HI-03","BB","HI","3","2","225, 226, 227, 228",1.34302722220965,1.36450485246649,1.44811469869853,1.33360757726806,1.37231358766068,2.97008466129174,0.558033864516696,0.00749454670960773,2.91587028849805,0.536348115399221,0.00776693589528869,15.2614826048964,NA,NA,45,NA,NA,NA,NA,45,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
"BB-HI-03","BB","HI","3","2","225, 226, 227, 228",1.34302722220965,1.36450485246649,1.44811469869853,1.33360757726806,1.37231358766068,2.97008466129174,0.558033864516696,0.00749454670960773,2.91587028849805,0.536348115399221,0.00776693589528869,15.2614826048964,NA,NA,45,NA,NA,NA,NA,5,28.6055,0.146371103705616,0.1035,35.82,0,0,7,0.0707106781186545,0.0499999999999998,8.08,0,0,-0.03,0.0424264068711929,0.03,"BB"
